id,Unnamed: 0,price,bedrooms,bathrooms,sqft_living,sqft_above,sqft_basement,sqft_living15,grade,view,waterfront,floors,lat,long
6004379929,5083,1053357,2,2.42,2914,2856,58,3224,10,2,0,1.0,47.705752,-121.700835
4957527319,5084,860008,4,2.17,3205,2519,686,2238,7,0,0,1.0,47.227826,-122.030564
2197247069,5085,693647,2,2.73,2417,1711,706,2556,7,0,0,1.0,47.273482,-122.432889
2662441444,5086,813335,4,2.0,2694,2241,453,2550,9,0,0,1.0,47.247318,-122.361285
7129487535,5087,235364,4,2.09,796,455,341,868,3,2,0,1.0,47.110622,-122.024004
6298021712,5088,292018,3,2.23,953,684,269,844,9,0,0,1.0,47.221837,-122.131029
5108440551,5089,908073,5,1.12,4858,4180,678,3502,2,0,0,1.0,47.16916,-121.984361
3956543297,5090,629692,2,2.46,1521,1475,46,983,11,0,0,1.5,47.737609,-121.500711
3589881769,5091,217669,2,1.51,1466,1060,406,1113,2,0,0,3.0,47.498878,-122.188405
8695271842,5092,1410137,2,1.83,3421,2788,633,2451,13,0,0,1.5,47.77497,-122.212621
3868713767,5093,383160,3,2.44,1006,719,287,971,9,2,0,1.0,47.552031,-121.985608
5696409025,5094,735112,7,2.36,1981,1509,472,1954,10,0,0,1.5,47.443074,-121.976931
5991763649,5095,2009500,2,0.86,4727,3552,1175,4089,13,0,0,2.5,47.247062,-121.71296
2788207478,5096,417723,4,0.87,1063,901,162,927,8,0,0,1.0,47.154202,-121.987891
5239853596,5097,185091,4,1.2,646,534,112,723,6,0,0,2.5,47.339174,-122.079358
3284732324,5098,217744,1,2.16,836,421,415,573,7,3,0,2.0,47.158938,-122.094385
7350468783,5099,270174,6,3.05,1141,618,523,758,8,0,0,1.5,47.715331,-121.954788
8297605582,5100,227287,7,1.61,933,821,112,600,5,0,0,1.0,47.635883,-122.317095
4959054615,5101,582947,5,1.25,1870,1085,785,1655,10,0,0,1.5,47.62,-121.559794
6898615982,5102,517233,3,1.25,1517,1342,175,1621,11,0,0,1.0,47.683489,-121.901147
9169552820,5103,1106092,2,2.35,4336,3935,401,4343,4,0,0,1.0,47.472194,-121.804497
9292132290,5104,365891,3,2.86,1434,1387,47,936,4,0,0,2.5,47.396733,-122.174511
6456524805,5105,307351,3,2.81,1851,1678,173,1670,2,0,0,1.0,47.755627,-121.599529
2719514184,5106,619006,3,1.46,1573,1206,367,982,13,0,0,1.0,47.766008,-122.359829
9033289251,5107,665969,4,0.79,2263,1370,893,1530,6,0,0,1.0,47.225014,-122.15463
3578067159,5108,117198,4,2.07,936,528,408,679,1,0,0,1.0,47.278796,-121.847904
5802007536,5109,370625,2,3.19,1178,1103,75,1009,8,0,0,1.0,47.46318,-121.776727
5536666537,5110,1049954,3,2.35,3242,2253,989,2657,8,0,0,1.0,47.678122,-122.438879
2769500715,5111,561776,6,0.91,2317,1218,1099,2336,5,0,0,1.0,47.62796,-122.452269
3481356242,5112,1034082,2,1.95,2769,1865,904,2925,10,0,0,2.5,47.673192,-122.03018
3945090130,5113,258265,3,1.19,1207,1127,80,1381,7,0,0,1.0,47.774086,-122.355032
3789720570,5114,1183281,1,2.26,3697,2887,810,3565,9,0,0,1.0,47.370877,-121.64569
7117088725,5115,328617,3,1.97,1054,865,189,796,7,0,0,1.0,47.671545,-121.602714
2825340643,5116,316723,3,1.78,1068,669,399,967,3,4,0,1.0,47.629394,-122.028841
7816882458,5117,522394,2,1.5,1429,728,701,1405,10,0,0,1.5,47.733096,-121.74703
6693869662,5118,1367239,1,2.34,3463,3318,145,2459,13,0,0,2.0,47.541944,-122.231748
1320669315,5119,320187,3,2.96,1020,547,473,867,8,0,0,1.0,47.18309,-121.983667
4927491469,5120,356482,3,3.29,689,688,1,545,2,0,1,1.0,47.615775,-122.161013
5133262338,5121,1244504,1,2.33,3286,3071,215,3244,12,0,0,1.0,47.424246,-121.856123
7280769497,5122,410829,5,3.02,990,552,438,648,11,0,0,1.5,47.646345,-121.732986
7067371231,5123,1147622,3,1.19,2971,2970,1,3245,13,0,0,1.0,47.481847,-122.242802
6396385966,5124,228703,2,1.73,991,895,96,651,2,0,0,2.5,47.206843,-122.412689
9633189760,5125,479474,5,1.23,1319,1218,101,1449,10,0,0,1.0,47.283273,-121.999303
6475182487,5126,1594472,2,1.61,3971,3593,378,2712,12,3,0,1.0,47.557087,-122.074087
1469869090,5127,1253599,2,1.18,3372,3252,120,3590,12,0,0,1.0,47.590569,-122.415939
8128876226,5128,773677,5,3.3,3683,3234,449,4123,3,0,0,1.0,47.782814,-121.974453
2370416558,5129,339389,2,1.7,1162,886,276,1100,5,2,0,1.0,47.478601,-122.306103
8589977421,5130,481793,5,1.89,1825,912,913,2085,6,0,0,2.0,47.622897,-121.727284
1888698265,5131,401498,4,0.76,2029,1297,732,1573,1,0,0,1.0,47.608011,-122.021618
1857642374,5132,988603,3,0.5,2286,1829,457,1831,10,3,0,2.0,47.293161,-121.917922
3174841459,5133,304471,1,3.36,1547,1014,533,1277,2,0,0,2.0,47.592789,-122.248773
3156769421,5134,1415754,2,1.81,3743,2638,1105,4407,11,0,0,2.5,47.110758,-122.022119
9443213263,5135,296437,2,3.84,730,404,326,468,6,0,0,1.5,47.519246,-121.533637
9339258187,5136,727585,5,1.88,2982,2952,30,1803,6,0,0,2.0,47.782218,-121.70895
4715415277,5137,663520,3,1.0,1727,962,765,1090,11,0,0,1.0,47.644285,-122.093293
7442353303,5138,1871382,1,2.02,8901,4768,4133,7953,3,0,0,1.0,47.558627,-122.39956
1605177837,5139,314763,3,2.06,1460,1156,304,1069,3,0,0,1.0,47.416101,-122.263345
6230859861,5140,250991,2,2.11,753,610,143,671,11,0,0,1.0,47.586807,-122.181252
3781721488,5141,360888,2,1.94,1357,1034,323,1247,7,0,0,1.5,47.402808,-122.101627
7106391167,5142,299471,2,0.79,816,552,264,726,10,2,0,2.5,47.611646,-121.706154
3057263281,5143,922864,4,0.77,3264,3140,124,2836,6,0,0,2.0,47.600925,-122.435415
1074863621,5144,475784,1,2.93,1221,820,401,1020,13,0,0,1.0,47.35604,-121.8187
4152056626,5145,555643,3,3.57,1394,913,481,1106,10,2,0,2.5,47.156753,-121.724067
5864668396,5146,335459,2,1.77,1504,1462,42,1194,9,0,0,1.0,47.501422,-121.516723
3227536201,5147,348291,3,0.54,905,852,53,657,13,0,0,1.0,47.760234,-121.596352
8641036783,5148,294504,3,2.96,977,721,256,819,4,0,0,1.0,47.267528,-122.410304
2119412167,5149,256173,1,1.32,653,411,242,606,13,0,0,1.0,47.188506,-122.071806
5994688708,5150,179746,3,2.28,435,245,190,506,11,0,0,2.0,47.28405,-121.888996
6741594363,5151,462943,3,1.58,1374,1235,139,1422,10,0,0,2.0,47.483745,-121.943043
3470807065,5152,381296,2,1.6,1091,941,150,1250,8,0,0,1.0,47.605314,-121.92021
5857076879,5153,164407,4,1.31,820,453,367,599,5,0,0,1.5,47.758203,-121.995657
8897175780,5154,542799,3,3.12,1992,1733,259,1492,6,0,0,3.0,47.141005,-122.388968
7135638290,5155,546719,4,2.36,2524,2394,130,1974,3,0,0,1.5,47.148905,-122.106751
8415629391,5156,609951,3,2.26,1868,986,882,2204,8,0,0,1.0,47.233211,-122.138378
3671309128,5157,539750,5,2.03,1610,1135,475,1475,10,0,0,1.5,47.488415,-121.598208
8594390270,5158,750411,3,2.31,4393,3093,1300,4803,2,0,0,1.0,47.250644,-121.756254
4572657396,5159,476374,2,1.05,1167,1056,111,1269,12,1,0,1.5,47.615199,-121.814945
6794599743,5160,810120,4,2.42,2772,1550,1222,3135,7,0,0,1.5,47.694091,-122.389449
8173968205,5161,2464621,4,2.97,7641,4398,3243,5527,9,0,0,2.5,47.368022,-121.600109
4998697320,5162,762564,7,2.18,2832,1958,874,2578,6,0,0,1.0,47.488068,-122.210133
3780763377,5163,422999,2,2.69,857,793,64,818,13,0,0,1.5,47.201797,-121.985953
5637086525,5164,160337,3,1.67,878,872,6,797,2,0,0,2.0,47.780328,-121.57727
1300183056,5165,295886,3,2.33,807,623,184,897,12,1,0,1.0,47.112951,-121.729805
5034091956,5166,612159,4,1.69,2083,1205,878,2421,6,0,0,1.0,47.168105,-121.752379
1008297530,5167,212954,7,0.68,888,844,44,650,3,4,0,2.0,47.119726,-122.304613
4145222542,5168,747172,3,1.81,1630,947,683,1034,12,0,0,3.0,47.687773,-121.681611
6821421898,5169,206205,4,2.9,490,335,155,510,10,0,0,1.0,47.36094,-122.21108
9781949407,5170,1595170,3,0.93,4573,3980,593,4141,9,0,0,2.0,47.796271,-122.300756
8539519156,5171,453153,2,3.31,1288,682,606,1498,12,0,0,1.0,47.217894,-121.934613
8828163184,5172,770680,3,1.56,2132,1582,550,2186,11,2,0,1.5,47.121009,-121.654407
1795460212,5173,252153,1,2.45,1111,781,330,874,6,0,0,1.0,47.216152,-122.309433
9739744379,5174,216193,2,3.21,901,876,25,827,3,0,0,1.0,47.757687,-122.418614
2762092539,5175,1284201,2,3.46,3133,2422,711,3568,12,0,0,3.0,47.634231,-121.759619
4891193764,5176,367793,3,3.29,1492,1408,84,1654,7,0,0,2.5,47.622302,-122.205521
7148893587,5177,285798,3,1.39,788,428,360,693,7,0,0,2.5,47.57712,-122.462628
1224393080,5178,772172,4,2.92,1971,1535,436,1444,11,0,0,1.0,47.166604,-122.415847
9731892679,5179,983742,3,1.53,2427,2053,374,1611,13,0,0,2.0,47.248697,-122.126387
1338521080,5180,341775,3,1.25,1394,802,592,980,3,0,0,1.0,47.790174,-121.682207
4277055315,5181,196690,2,1.53,661,610,51,571,4,2,0,1.0,47.386174,-121.845027
3510736863,5182,1205527,5,3.01,3554,3339,215,3660,11,0,0,1.0,47.613561,-122.032111
5458683935,5183,791669,2,1.62,2613,2192,421,1837,8,3,0,3.0,47.768833,-121.890822
3096360712,5184,304484,7,1.38,928,705,223,936,7,2,0,1.0,47.556221,-122.046442
8353110099,5185,329397,3,3.28,1199,1015,184,938,3,0,0,1.0,47.351084,-122.001254
9027085115,5186,224863,2,1.89,1488,956,532,1451,4,0,0,1.5,47.579416,-122.3601
5011656187,5187,737733,3,2.52,3248,1803,1445,2896,5,0,0,2.5,47.25378,-122.141044
2406346500,5188,675250,1,1.25,1957,1518,439,2199,11,0,0,2.0,47.723101,-122.151427
8628598472,5189,442422,2,1.68,3146,2332,814,3632,1,0,0,1.0,47.284114,-121.9395
9467460247,5190,318154,3,1.84,1218,868,350,1012,5,0,0,1.0,47.248139,-122.236933
6606449368,5191,862559,3,1.54,2853,1696,1157,2344,8,0,0,2.0,47.786998,-121.571152
6604129762,5192,529575,2,1.93,2770,1648,1122,2680,1,0,0,2.0,47.73705,-121.70842
7845107340,5193,717057,4,1.29,2116,2100,16,1641,11,0,0,2.5,47.562131,-121.63305
5432675537,5194,124027,4,1.94,551,530,21,524,9,0,0,1.0,47.713553,-122.357695
9065110180,5195,776265,3,2.91,2217,1388,829,1877,10,0,0,1.0,47.619514,-122.325052
9000933844,5196,486700,2,0.66,1690,895,795,1497,5,0,0,2.5,47.432176,-121.901364
7336864501,5197,2946875,2,1.89,8367,5541,2826,8991,10,3,0,2.0,47.631256,-121.809945
7764012985,5198,898142,1,1.62,2107,1943,164,1404,12,0,0,2.0,47.47479,-122.374392
3592580100,5199,317669,4,1.54,976,597,379,672,7,0,0,1.0,47.565051,-121.521665
9230970645,5200,809417,3,3.56,2320,2301,19,1551,10,0,0,1.0,47.633103,-121.645378
1214844003,5201,156807,3,3.16,1080,649,431,1050,5,0,0,1.0,47.727988,-121.598601
5961875212,5202,398490,2,1.61,1491,1161,330,1670,6,0,0,1.0,47.314205,-121.523775
4389776271,5203,143574,2,0.92,603,600,3,688,8,0,0,1.0,47.434963,-121.979914
5803256639,5204,879689,4,3.22,2405,1358,1047,2197,10,2,0,1.0,47.464207,-122.403405
7050496685,5205,257333,3,2.32,652,390,262,644,8,0,0,1.0,47.614333,-122.36842
3923171390,5206,601007,6,1.08,1802,1433,369,1827,9,0,0,1.0,47.396038,-121.910101
4501284724,5207,311938,7,1.27,1195,1069,126,1047,4,4,0,1.0,47.38006,-121.702757
1363906920,5208,506774,4,2.08,1346,1145,201,1334,11,0,0,1.0,47.125668,-121.893237
9619078328,5209,800014,2,3.4,1982,1574,408,1609,13,0,0,2.0,47.202757,-122.118273
5481610459,5210,162716,2,1.71,702,502,200,685,7,1,0,1.0,47.782785,-121.587254
7560836249,5211,984848,2,2.36,2901,2591,310,2604,10,1,0,1.0,47.317756,-121.553731
4160674955,5212,368522,7,1.53,1190,678,512,828,9,0,0,1.0,47.551348,-121.818043
9028809364,5213,661659,3,2.38,3245,2020,1225,3592,2,0,0,3.0,47.622322,-121.738294
7370774145,5214,394200,4,0.7,774,692,82,587,13,0,0,1.0,47.75319,-121.564098
1663543414,5215,537106,6,2.51,1631,1044,587,1080,7,0,0,1.0,47.405158,-122.179904
7014334948,5216,512873,4,2.19,1429,813,616,1569,8,0,0,1.0,47.784776,-122.054009
2574077944,5217,844052,3,1.34,3020,2782,238,3378,7,2,0,1.0,47.404861,-121.715402
3403355647,5218,863582,2,0.5,3417,3021,396,2148,4,0,0,1.0,47.152031,-121.568543
3858341125,5219,557795,2,3.3,2964,2428,536,3445,2,0,0,1.0,47.31557,-122.129428
8423362150,5220,510196,3,0.61,2488,2059,429,1597,3,0,0,3.0,47.798916,-121.760109
3764878884,5221,283961,6,3.01,994,826,168,720,5,0,0,1.0,47.133234,-121.985831
6734178340,5222,525954,5,1.34,1534,1327,207,926,11,0,0,1.0,47.44684,-121.827727
2237488012,5223,959888,2,2.3,3175,2087,1088,1932,8,0,0,2.0,47.686357,-121.994397
8353792312,5224,229012,2,2.49,1070,997,73,696,5,0,0,2.0,47.76151,-122.34121
6418637307,5225,417826,3,3.32,1392,876,516,1574,7,0,0,1.0,47.261733,-122.199019
3131607766,5226,134149,3,1.13,352,248,104,223,13,0,0,2.0,47.476231,-122.342542
2796905691,5227,206495,2,1.97,769,580,189,805,7,0,0,1.0,47.276649,-121.895095
8638873546,5228,351123,3,1.23,1253,1131,122,1181,10,0,0,1.0,47.752172,-121.972172
4154243927,5229,297357,6,1.16,1586,1136,450,1701,1,0,0,1.0,47.582009,-121.506898
7762746013,5230,426281,6,2.07,1979,1492,487,2175,2,2,0,3.0,47.792269,-122.221657
4531642983,5231,135861,3,2.67,409,378,31,349,8,0,0,1.5,47.780552,-121.905431
7711614565,5232,1719898,3,3.99,5613,5612,1,3880,8,0,0,2.0,47.572731,-121.928583
1932970415,5233,326586,2,1.82,1275,1143,132,766,2,0,0,1.5,47.293804,-121.822192
6493117982,5234,252535,4,1.94,1250,813,437,1416,6,0,0,2.0,47.216689,-122.228684
1860500363,5235,203042,2,2.0,792,439,353,733,5,0,0,2.5,47.731982,-122.450013
9549269431,5236,153881,2,2.13,629,533,96,571,4,0,0,1.0,47.593559,-121.714915
8738446234,5237,701489,1,2.2,2632,2219,413,2749,7,0,0,1.0,47.498664,-122.282993
7757171932,5238,666799,3,1.08,1957,1456,501,1559,9,1,0,2.5,47.375347,-121.651535
1945940249,5239,378645,5,0.5,1585,1366,219,1895,5,0,0,1.0,47.121933,-122.339746
4190004220,5240,319779,7,1.78,1626,864,762,1529,2,0,0,1.5,47.783336,-121.840525
4994071161,5241,693001,4,3.57,1771,1766,5,1138,11,0,0,2.5,47.610021,-121.73173
2475457055,5242,673813,4,2.06,2015,1495,520,1418,8,0,0,1.0,47.624441,-122.239409
9433100738,5243,448503,2,1.89,1043,817,226,812,13,0,0,1.0,47.227325,-121.780425
9204554808,5244,851295,3,1.98,2135,1635,500,1479,13,0,0,1.0,47.768043,-122.037584
8003034995,5245,668259,4,1.44,1417,1094,323,1622,13,1,0,1.0,47.57696,-121.852675
1548137423,5246,130577,3,1.92,672,598,74,587,6,0,0,1.0,47.231006,-121.517562
8534366151,5247,690204,2,2.04,2020,1082,938,1719,10,0,0,1.5,47.474265,-121.71395
1643549881,5248,279411,4,2.03,755,725,30,794,11,0,0,1.0,47.241391,-121.569051
6428670541,5249,170296,2,2.09,737,495,242,806,1,0,0,1.0,47.483506,-122.02801
9365895787,5250,887809,2,2.08,2562,2081,481,1940,8,3,0,2.5,47.784829,-122.025744
2576823547,5251,236737,3,1.95,942,498,444,591,6,0,0,2.0,47.13314,-122.280168
6603368239,5252,193338,2,2.91,778,579,199,533,3,0,0,1.5,47.761065,-121.776124
1087948400,5253,175420,3,3.52,1048,951,97,1169,1,0,0,2.0,47.587171,-121.528952
3735645112,5254,152616,3,0.65,879,577,302,747,2,0,0,1.0,47.704933,-122.382308
6301300058,5255,1601544,2,1.56,6118,4158,1960,4493,5,0,0,1.0,47.176499,-122.052211
4334626863,5256,322011,6,0.5,1480,1216,264,1764,1,3,0,1.0,47.216501,-121.951754
5215849830,5257,649339,4,2.4,2176,1163,1013,1590,5,0,0,2.0,47.7425,-121.701789
7957408728,5258,812754,2,3.0,3001,2076,925,3247,5,0,0,2.0,47.665948,-121.693779
1355344463,5259,612910,4,2.09,1667,1484,183,2000,11,0,0,1.0,47.55669,-122.077436
3908127821,5260,1097671,3,2.1,3146,2625,521,2153,10,0,0,1.0,47.528366,-121.560996
1854343563,5261,1047715,4,1.54,2395,1850,545,2414,13,0,0,2.0,47.124324,-122.241851
1342474527,5262,421338,4,2.15,2091,1657,434,2301,2,3,0,1.0,47.756936,-122.057242
1578952259,5263,525802,2,1.94,1634,1025,609,1883,8,0,0,2.5,47.742639,-121.955133
9219148321,5264,676285,4,2.87,2839,2764,75,2206,5,0,0,1.5,47.450793,-122.379364
7739452152,5265,233037,5,3.63,414,413,1,267,13,0,0,1.0,47.546323,-121.944187
7572430514,5266,306138,3,3.25,1413,821,592,880,2,0,0,1.5,47.240695,-122.173382
8401214153,5267,357163,2,3.81,1279,688,591,1041,3,0,0,2.5,47.484661,-121.671095
4442870166,5268,243083,1,2.52,1486,871,615,1027,2,0,0,1.0,47.720019,-122.016193
4400395048,5269,1003208,2,2.27,2919,1920,999,2388,11,0,0,1.0,47.191791,-121.732901
4378708817,5270,498975,1,1.99,1379,1179,200,1570,11,2,0,2.0,47.517587,-121.603287
4306838938,5271,323675,3,2.3,893,686,207,660,7,0,0,1.0,47.18347,-122.341231
8977838409,5272,63414,2,2.27,373,196,177,354,1,0,0,1.0,47.427029,-122.05045
5295762711,5273,263900,2,3.06,1371,1030,341,1626,2,0,0,1.0,47.309482,-122.490692
6851598363,5274,1126490,4,1.86,2648,2113,535,2192,11,0,0,1.0,47.157525,-122.447517
3575773553,5275,392633,7,1.16,1383,783,600,1007,7,0,0,2.0,47.171278,-121.992909
2304523693,5276,773430,5,1.98,1685,915,770,1968,13,0,0,1.0,47.427732,-122.289484
2446513265,5277,245782,2,1.26,1408,999,409,1335,2,0,0,3.0,47.59299,-121.916704
9299989006,5278,365331,4,1.83,2197,1950,247,1390,2,0,0,2.0,47.71708,-122.182691
4620444358,5279,606940,6,0.62,1783,1038,745,1208,8,4,0,2.0,47.343582,-121.509493
2686670293,5280,595631,5,2.03,1444,814,630,1369,11,0,0,1.5,47.692224,-121.706194
8195807278,5281,105826,5,1.29,612,562,50,544,4,0,0,1.5,47.333322,-121.995513
5637025382,5282,256699,4,2.6,901,565,336,782,9,0,0,1.0,47.445131,-121.552637
3505836962,5283,356002,2,1.7,1600,895,705,1485,3,2,0,1.0,47.471151,-121.869579
9366038672,5284,549145,2,0.5,2935,2797,138,2400,1,0,0,1.5,47.590633,-122.399829
7378335598,5285,388300,3,1.67,1462,1011,451,1608,6,1,0,2.5,47.158625,-121.676138
4891708869,5286,646671,2,1.93,1620,1148,472,1891,12,0,0,2.0,47.211097,-121.813536
1633133069,5287,416321,7,2.27,1113,1095,18,878,9,0,0,2.0,47.537232,-122.288249
7165277496,5288,376560,3,2.42,1494,1273,221,1504,6,0,0,1.5,47.670144,-121.922843
2074799804,5289,593598,6,1.36,1762,1683,79,1457,9,0,0,3.0,47.509914,-121.911985
4927509999,5290,910939,4,1.39,2294,1495,799,1592,12,0,0,2.0,47.60472,-122.442361
8521120154,5291,253316,3,1.98,536,430,106,389,12,0,0,2.0,47.430655,-122.249541
5034413157,5292,237523,2,2.24,834,611,223,621,5,0,0,1.5,47.430751,-121.726272
2582771282,5293,359887,2,2.38,1572,1571,1,1407,1,4,0,1.0,47.590311,-122.008084
9728083361,5294,851403,4,2.76,2189,1625,564,1657,12,0,0,1.5,47.641966,-122.343234
7701048375,5295,221216,4,0.66,764,644,120,694,8,0,0,1.5,47.246671,-121.612803
7138888436,5296,284651,7,2.78,523,314,209,313,13,0,0,1.0,47.747822,-121.803499
5149179501,5297,594696,2,2.65,2746,1565,1181,2161,4,0,0,1.0,47.647212,-122.117881
7889595273,5298,306059,2,2.68,1485,815,670,1238,2,2,0,2.5,47.691345,-121.99839
8512912858,5299,254016,1,1.82,1497,1176,321,1457,2,0,0,1.0,47.420176,-121.92548
5442248954,5300,389802,2,2.2,1339,1254,85,841,8,0,0,1.0,47.601988,-122.266133
2198661516,5301,293711,4,2.39,581,544,37,670,7,2,0,1.0,47.764103,-121.780504
6455677407,5302,551369,2,1.85,2668,1426,1242,2098,6,0,0,1.5,47.306711,-121.754542
3167416828,5303,873129,3,2.76,3056,2741,315,2741,7,3,0,1.0,47.684425,-122.446514
5190038938,5304,678161,3,1.05,2300,2162,138,2339,7,0,0,1.0,47.795225,-121.552546
5020725503,5305,197532,3,2.58,694,627,67,569,4,0,0,1.0,47.689882,-121.619912
5120505113,5306,448702,3,2.4,1091,558,533,1066,11,0,0,1.5,47.154163,-122.227276
4307091667,5307,183482,3,3.22,445,379,66,398,12,0,0,1.0,47.689255,-122.388677
9017690348,5308,943274,3,3.55,2473,1695,778,2187,12,0,0,2.5,47.297102,-121.772015
5265873488,5309,1015334,4,1.85,4323,3734,589,3070,5,0,0,1.5,47.145468,-121.88927
7971426654,5310,360512,2,3.23,902,657,245,753,11,0,0,2.0,47.273509,-121.833085
9699229222,5311,1355102,3,2.24,3605,3010,595,2610,11,0,0,1.5,47.184741,-121.769871
3000467766,5312,326280,6,2.27,1721,1096,625,1849,2,0,0,1.0,47.752948,-122.142208
3199159059,5313,193869,4,2.32,1006,576,430,683,3,0,0,1.0,47.248592,-121.62923
6759624569,5314,189023,3,0.93,646,620,26,404,6,0,0,1.0,47.494383,-121.719074
1806285949,5315,280569,4,2.91,738,634,104,616,3,3,0,1.0,47.705779,-122.074203
9223805394,5316,547113,4,0.89,1287,1250,37,784,12,0,0,1.0,47.364237,-122.228304
3306067844,5317,458751,3,2.4,1239,1119,120,1009,11,0,0,2.5,47.582035,-122.370776
4125722769,5318,180815,4,0.5,672,412,260,717,7,0,0,2.0,47.419623,-122.195889
3613636401,5319,569004,3,1.83,3023,2570,453,3263,3,0,0,1.0,47.354637,-121.831186
2044849935,5320,1320226,4,1.99,3116,2430,686,2578,13,0,0,2.0,47.548141,-122.106737
9063262163,5321,189188,2,2.51,658,420,238,639,9,0,0,1.0,47.124043,-121.931405
4190768659,5322,830297,6,3.16,2097,1956,141,2039,13,0,0,1.0,47.401737,-122.366394
9159824866,5323,485893,3,1.94,2130,1895,235,1832,5,0,0,1.0,47.158365,-122.048973
1825375609,5324,1354341,3,1.0,3407,1922,1485,3148,12,0,0,1.0,47.561674,-122.170777
5667546117,5325,141879,3,1.64,528,414,114,514,1,0,0,1.5,47.680552,-121.915587
6742383235,5326,286838,3,2.19,997,881,116,861,4,3,0,1.5,47.416877,-121.861242
5849036018,5327,79938,2,2.12,677,393,284,790,2,0,0,1.0,47.454519,-122.181821
4903369473,5328,500683,2,0.61,1440,1434,6,1611,9,0,0,3.0,47.58391,-122.253477
5385901903,5329,349290,3,1.59,1245,998,247,1271,10,0,0,2.0,47.413533,-121.889494
2494705979,5330,149393,3,1.57,902,839,63,846,3,0,0,1.0,47.195137,-121.746246
7082182837,5331,3744935,3,1.83,10000,7731,2269,10148,11,0,0,2.0,47.574572,-121.767145
5367594373,5332,186511,1,2.48,756,494,262,830,5,0,0,2.5,47.669492,-121.754548
7949444688,5333,349797,3,1.37,1028,943,85,688,11,0,0,1.0,47.267372,-122.368642
5565956883,5334,527030,2,2.85,2822,2042,780,1880,2,2,0,1.0,47.30505,-121.869684
3792805583,5335,525942,2,2.59,1366,1080,286,1129,10,0,0,2.5,47.79371,-122.467065
5202962202,5336,488805,2,0.5,1430,1126,304,1667,9,0,0,1.5,47.630817,-121.770328
9441510067,5337,606358,3,1.67,1894,1002,892,1291,6,0,0,2.5,47.137129,-122.227895
2787827390,5338,993604,2,2.17,3103,2077,1026,2816,9,0,0,2.5,47.753162,-121.654454
6435277758,5339,739312,2,3.21,1950,1300,650,1433,11,0,0,2.0,47.630376,-121.73416
2299623408,5340,203052,3,1.04,725,378,347,501,4,0,0,1.0,47.64963,-122.244244
2154406883,5341,305648,2,0.62,1050,579,471,1182,4,4,0,1.5,47.345863,-121.78142
3285978321,5342,432175,3,2.18,2322,1823,499,2359,4,2,0,2.0,47.440951,-121.610787
7394258759,5343,229926,3,1.19,1094,723,371,1079,4,0,0,2.0,47.13988,-121.575546
2752322454,5344,802282,5,1.94,2141,1607,534,2018,12,0,0,1.0,47.540538,-121.539555
1907462333,5345,815954,4,1.42,2023,1500,523,2086,11,2,0,1.0,47.601797,-122.238866
7367313043,5346,161127,7,2.74,782,646,136,826,2,0,0,1.0,47.513659,-122.472833
6759992302,5347,521101,3,2.59,1787,1652,135,1469,5,0,0,2.0,47.697983,-121.539424
3899916450,5348,173198,3,1.51,1193,731,462,997,1,0,0,3.0,47.736212,-122.376678
2986380333,5349,68760,6,3.21,614,418,196,440,2,0,0,2.0,47.373473,-122.016806
3388226988,5350,245576,3,2.05,849,661,188,948,5,0,0,1.5,47.438988,-121.775712
9694045710,5351,502769,3,2.26,1476,1285,191,1004,9,0,0,1.0,47.612432,-122.340108
6379740993,5352,164149,3,1.47,1069,739,330,993,3,2,0,1.0,47.39602,-121.560774
8503344383,5353,496748,3,1.41,1871,1183,688,1156,7,0,0,1.0,47.120065,-121.758585
9228847034,5354,444598,2,3.23,1014,849,165,917,13,2,0,2.0,47.299001,-121.61321
3933541327,5355,1975434,4,2.09,4996,4156,840,5572,12,0,0,1.0,47.308171,-121.760512
1624881021,5356,428096,7,2.18,1034,908,126,1195,9,0,0,2.5,47.635508,-121.992856
5361807927,5357,1104903,2,1.59,2553,1911,642,2823,12,0,0,1.0,47.182734,-122.114426
8069362664,5358,377766,4,2.22,1095,588,507,1158,8,0,0,1.0,47.268325,-121.857062
2890334070,5359,737198,2,2.01,2229,1770,459,1549,10,0,0,1.0,47.252937,-122.038211
8848555351,5360,259666,2,1.99,1093,718,375,1047,3,0,0,2.0,47.15047,-121.774553
6531825996,5361,2876452,4,3.32,7488,7480,8,5041,12,0,0,2.0,47.120426,-122.395209
9225001607,5362,189383,1,2.11,843,666,177,546,4,0,0,1.0,47.734081,-122.450037
1305609491,5363,221858,3,1.09,1273,917,356,772,1,0,0,1.5,47.418473,-122.0937
9135128991,5364,464155,1,2.4,2280,2008,272,1675,4,0,0,1.0,47.359457,-122.302195
4629598003,5365,216802,3,1.71,787,778,9,822,2,3,0,2.5,47.593805,-121.575383
6057030438,5366,1004975,3,1.19,2655,1982,673,2357,12,0,0,1.0,47.169742,-122.423701
7419248559,5367,1261131,5,1.43,6893,4588,2305,4821,2,1,0,2.0,47.216652,-122.377458
2106628495,5368,140882,4,2.87,809,599,210,605,3,0,0,1.5,47.388788,-122.074993
1563161288,5369,318750,2,1.18,1638,1387,251,1244,3,0,0,1.5,47.634255,-122.205631
2955774050,5370,392642,3,1.22,1627,1361,266,1779,4,0,0,1.0,47.505847,-121.941664
9734461687,5371,107775,6,2.05,703,613,90,539,1,0,0,1.0,47.55013,-121.708081
